,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target_00,target_01
9154,2.088,3.086666664,4685478.0,23.23913333333333,112.69643333333333,31498.0,31498.0,819.6419999999999,561.15,838.038,127000.0,99800.0,689300.0,102000.0,0.0,0.18,0.989,0.978
9155,3.144,4.6299999960000005,8374734.0,23.112216666666665,117.19885,60302.0,60302.0,858.92,561.15,851.8299999999999,139300.0,99800.0,757000.0,102000.0,0.12328,0.244,0.989,0.978
9156,4.161,6.173333328,14717846.000000002,25.790766666666666,128.51211666666666,113736.0,113736.0,913.997,561.15,878.033,166500.0,99800.0,901700.0,102299.99999999999,0.17268,0.342,0.989,0.978
9157,5.14,7.71666666,21624404.0,32.07181666666666,141.00835,175203.0,175203.0,981.0649999999999,561.15,908.605,209000.0,99800.0,1122100.0,102600.0,0.25273,0.5,0.989,0.978
9158,6.175,9.259999992000001,29761302.000000004,38.44741666666666,146.48581666666666,245958.0,245958.0,1049.726,561.15,939.3779999999999,251500.0,99800.0,1338400.0,103000.0,0.34523000000000004,0.684,0.989,0.978
9159,7.148,10.803333324,39008235.0,44.63335,151.91656666666668,332462.0,332462.0,1098.627,561.15,960.501,298800.0,99800.0,1575600.0,103600.0,0.44250999999999996,0.876,0.989,0.978
9160,8.206,12.346666656,50989737.0,51.454899999999995,154.94695,438042.0,438042.0,1196.1219999999998,561.15,1002.16,360200.0,99800.0,1870200.0000000002,104200.0,0.60626,1.2,0.989,0.978
9161,9.3,13.889999988,72759281.0,59.33938333333333,162.25646666666668,645045.0,645045.0,1342.2109999999998,561.15,1047.9180000000001,454300.0,99800.0,2298400.0,105100.0,0.892,1.766,0.989,0.978
9162,1.138,1.543333332,3712237.0,23.134433333333334,110.58906666666667,9717.0,9717.0,823.74,561.15,833.4739999999999,123100.00000000001,99800.0,668000.0,101899.99999999999,0.04786,0.188,0.989,0.979
9163,2.088,3.086666664,5196152.0,23.25136666666667,112.74403333333333,31657.0,31657.0,833.076,561.15,839.73,128699.99999999999,99800.0,697200.0,102000.0,0.0,0.197,0.989,0.979
9164,3.144,4.6299999960000005,8374834.999999999,23.112216666666665,117.24071666666667,60307.0,60307.0,858.1179999999999,561.15,851.6859999999999,139300.0,99800.0,756300.0,102000.0,0.12294000000000001,0.243,0.989,0.979
9165,4.161,6.173333328,14718294.0,25.79075,128.54486666666668,113722.0,113722.0,913.12,561.15,877.8729999999999,166500.0,99800.0,900799.9999999999,102299.99999999999,0.17226,0.341,0.989,0.979
9166,5.14,7.71666666,21624604.0,32.07185,141.0232,175229.0,175229.0,980.093,561.15,908.424,209000.0,99800.0,1121000.0,102600.0,0.25216,0.499,0.989,0.979
9167,6.175,9.259999992000001,29761465.0,38.44738333333333,146.5027,245953.0,245953.0,1048.612,561.15,939.153,251399.99999999997,99800.0,1337000.0,103000.0,0.34450000000000003,0.682,0.989,0.979
9168,7.148,10.803333324,39007513.99999999,44.63346666666666,151.92496666666665,332457.0,332457.0,1097.594,561.15,960.328,298700.0,99800.0,1573900.0,103600.0,0.44168999999999997,0.875,0.989,0.979
9169,8.206,12.346666656,50990630.0,51.45551666666667,154.95438333333334,437923.0,437923.0,1195.05,561.15,1001.989,360100.0,99800.0,1868199.9999999998,104200.0,0.60527,1.198,0.989,0.979
9170,9.3,13.889999988,72759716.0,59.33951666666667,162.27194999999998,644733.0,644733.0,1341.319,561.15,1047.755,454100.00000000006,99800.0,2295700.0,105100.0,0.89092,1.764,0.989,0.979
9171,1.138,1.543333332,3917099.0,23.141933333333334,110.6368,9737.0,9737.0,828.827,561.15,834.23,123800.0,99800.0,671400.0,101899.99999999999,0.04537,0.194,0.989,0.98
9172,2.088,3.086666664,5014234.0,23.25135,112.78535,31650.0,31650.0,827.333,561.15,839.031,128099.99999999999,99800.0,693900.0,102000.0,0.0,0.19,0.989,0.98
9173,3.144,4.6299999960000005,8374948.0,23.112233333333332,117.2826,60303.0,60303.0,857.318,561.15,851.5409999999999,139300.0,99800.0,755500.0,102000.0,0.12261,0.243,0.989,0.98
9174,4.161,6.173333328,14718328.000000002,25.790766666666666,128.57708333333332,113742.0,113742.0,912.242,561.15,877.711,166400.0,99800.0,899799.9999999999,102299.99999999999,0.17183,0.34,0.989,0.98
9175,5.14,7.71666666,21624635.0,32.07188333333333,141.03796666666668,175223.0,175223.0,979.1229999999999,561.15,908.242,208900.0,99800.0,1119800.0,102600.0,0.2516,0.498,0.989,0.98
9176,6.175,9.259999992000001,29761533.0,38.447466666666664,146.51958333333332,246014.0,246014.0,1047.501,561.15,938.927,251399.99999999997,99800.0,1335700.0,103000.0,0.34377,0.681,0.989,0.98
9177,7.148,10.803333324,39006898.0,44.63356666666667,151.93338333333335,332443.0,332443.0,1096.5639999999999,561.15,960.155,298700.0,99800.0,1572200.0,103600.0,0.44087000000000004,0.873,0.989,0.98
9178,8.206,12.346666656,50991373.0,51.45603333333333,154.96176666666668,438063.0,438063.0,1193.9789999999998,561.15,1001.819,360100.0,99800.0,1866100.0000000002,104200.0,0.60428,1.196,0.989,0.98
9179,9.3,13.889999988,72760711.0,59.33956666666666,162.28743333333333,644874.0,644874.0,1340.4319999999998,561.15,1047.5929999999998,454000.0,99800.0,2292900.0,105100.0,0.88985,1.762,0.989,0.98
9180,1.138,1.543333332,4522758.0,23.068933333333334,110.63698333333333,9484.0,9484.0,845.852,561.15,836.437,125699.99999999999,99800.0,681500.0,101899.99999999999,0.04683,0.214,0.989,0.981
9181,2.088,3.086666664,5358502.0,23.249416666666665,112.82468333333333,31633.0,31633.0,836.14,561.15,840.148,129099.99999999999,99800.0,699200.0,102000.0,0.0,0.201,0.989,0.981
9182,3.144,4.6299999960000005,8375025.0,23.11225,117.32446666666667,60304.0,60304.0,856.519,561.15,851.396,139200.0,99800.0,754800.0,102000.0,0.12227,0.242,0.989,0.981
9183,4.161,6.173333328,14718440.0,25.79078333333333,128.60943333333333,113743.0,113743.0,911.3679999999999,561.15,877.5509999999999,166400.0,99800.0,898900.0000000001,102299.99999999999,0.1714,0.339,0.989,0.981
9184,5.14,7.71666666,21625029.0,32.07188333333333,141.05290000000002,175204.0,175204.0,978.158,561.15,908.062,208900.0,99800.0,1118700.0,102600.0,0.25104,0.497,0.989,0.981
9185,6.175,9.259999992000001,29761639.0,38.447433333333336,146.53643333333332,245952.0,245952.0,1046.394,561.15,938.702,251399.99999999997,99800.0,1334300.0,103000.0,0.34304,0.679,0.989,0.981
9186,7.148,10.803333324,39006238.0,44.633633333333336,151.94176666666667,332387.0,332387.0,1095.5369999999998,561.15,959.982,298600.0,99800.0,1570500.0,103600.0,0.44005000000000005,0.871,0.989,0.981
9187,8.206,12.346666656,50991922.99999999,51.4565,154.96908333333334,437946.0,437946.0,1192.9119999999998,561.15,1001.648,360000.0,99800.0,1864000.0,104200.0,0.60329,1.194,0.989,0.981
9188,9.3,13.889999988,72761572.0,59.339600000000004,162.3028,645059.0,645059.0,1339.5459999999998,561.15,1047.432,453899.99999999994,99800.0,2290200.0,105100.0,0.88878,1.759,0.989,0.981
9189,1.138,1.543333332,4948957.0,22.98765,110.62788333333333,9197.0,9197.0,857.823,561.15,837.976,126899.99999999999,99800.0,688600.0,101899.99999999999,0.0483,0.23,0.989,0.982
9190,2.088,3.086666664,5385282.0,23.247916666666665,112.86439999999999,31616.0,31616.0,836.0459999999999,561.15,840.1569999999999,129200.0,99800.0,699200.0,102000.0,0.0,0.202,0.989,0.982
9191,3.144,4.6299999960000005,8375207.0,23.11225,117.36645,60312.0,60312.0,855.723,561.15,851.252,139200.0,99800.0,754100.0,102000.0,0.12193,0.241,0.989,0.982
9192,4.161,6.173333328,14718491.000000002,25.7908,128.64175,113744.0,113744.0,910.494,561.15,877.39,166400.0,99800.0,898000.0,102299.99999999999,0.17098,0.338,0.989,0.982
9193,5.14,7.71666666,21625270.0,32.0719,141.06778333333332,175204.0,175204.0,977.194,561.15,907.882,208900.0,99800.0,1117600.0,102600.0,0.25048,0.496,0.989,0.982
9194,6.175,9.259999992000001,29761697.0,38.44738333333333,146.55326666666667,246005.0,246005.0,1045.29,561.15,938.478,251300.0,99800.0,1332900.0,103000.0,0.34231,0.678,0.989,0.982
9195,7.148,10.803333324,39005631.0,44.63371666666667,151.95016666666666,332339.0,332339.0,1094.512,561.15,959.8109999999999,298600.0,99800.0,1568700.0,103600.0,0.43923,0.87,0.989,0.982
9196,8.206,12.346666656,50992407.0,51.45686666666666,154.97635,438063.0,438063.0,1191.848,561.15,1001.478,359900.0,99800.0,1862000.0,104200.0,0.60231,1.192,0.989,0.982
9197,9.3,13.889999988,72762235.0,59.3397,162.31805,645063.0,645063.0,1338.663,561.15,1047.272,453800.0,99800.0,2287400.0,105100.0,0.88771,1.757,0.989,0.982
9198,1.138,1.543333332,5340889.0,22.749233333333333,110.51696666666666,8364.0,8364.0,873.096,561.15,839.0609999999999,127800.0,99800.0,693600.0,101899.99999999999,0.11468,0.253,0.989,0.983
9199,2.088,3.086666664,5832229.0,23.223183333333335,112.88875,31358.0,31358.0,847.804,561.15,841.607,130600.0,99800.0,706100.0,102000.0,0.0,0.217,0.989,0.983
9200,3.144,4.6299999960000005,8375234.0,23.112266666666667,117.40828333333333,60312.0,60312.0,854.927,561.15,851.108,139200.0,99800.0,753300.0,102000.0,0.1216,0.241,0.989,0.983
9201,4.161,6.173333328,14718693.000000002,25.7908,128.6743,113742.0,113742.0,909.624,561.15,877.23,166400.0,99800.0,897100.0,102299.99999999999,0.17056000000000002,0.338,0.989,0.983
9202,5.14,7.71666666,21625167.999999996,32.07196666666667,141.0825,175209.0,175209.0,976.231,561.15,907.701,208900.0,99800.0,1116400.0,102600.0,0.24992,0.495,0.989,0.983
9203,6.175,9.259999992000001,29761790.0,38.447266666666664,146.5701,245989.0,245989.0,1044.1889999999999,561.15,938.254,251300.0,99800.0,1331500.0,103000.0,0.34158,0.676,0.989,0.983
9204,7.148,10.803333324,39005021.0,44.633799999999994,151.95856666666666,332410.0,332410.0,1093.491,561.15,959.639,298500.0,99800.0,1567000.0,103600.0,0.43842,0.868,0.989,0.983
9205,8.206,12.346666656,50992825.99999999,51.45715,154.9836,437975.0,437975.0,1190.786,561.15,1001.309,359800.0,99800.0,1859900.0,104200.0,0.60132,1.19,0.989,0.983
9206,9.3,13.889999988,72763279.00000001,59.3397,162.33328333333333,644710.0,644710.0,1337.784,561.15,1047.1129999999998,453700.0,99800.0,2284700.0,105100.0,0.88665,1.755,0.989,0.983
9207,1.138,1.543333332,5084464.0,22.53335,110.411,7622.0,7622.0,869.4359999999999,561.15,837.727,126600.0,99800.0,687400.0,101899.99999999999,0.17704999999999999,0.253,0.989,0.984
9208,2.088,3.086666664,5909904.0,23.2173,112.92573333333333,31283.0,31283.0,849.01,561.15,841.7529999999999,130800.0,99800.0,706800.0,102000.0,0.0,0.219,0.989,0.984
9209,3.144,4.6299999960000005,8375404.0,23.112266666666667,117.45028333333333,60314.0,60314.0,854.134,561.15,850.9639999999999,139200.0,99800.0,752600.0,102000.0,0.12125999999999999,0.24,0.989,0.984
9210,4.161,6.173333328,14718788.999999998,25.7908,128.70671666666667,113721.0,113721.0,908.756,561.15,877.0699999999999,166400.0,99800.0,896200.0,102299.99999999999,0.17013000000000003,0.337,0.989,0.984
9211,5.14,7.71666666,21625576.0,32.07196666666667,141.09746666666666,175207.0,175207.0,975.273,561.15,907.5219999999999,208800.0,99800.0,1115300.0,102600.0,0.24936,0.494,0.989,0.984
9212,6.175,9.259999992000001,29761896.0,38.44708333333333,146.58691666666667,245956.0,245956.0,1043.091,561.15,938.031,251300.0,99800.0,1330200.0,103099.99999999999,0.34085000000000004,0.675,0.989,0.984
9213,7.148,10.803333324,39004449.0,44.633833333333335,151.96696666666668,332445.0,332445.0,1092.472,561.15,959.468,298400.0,99800.0,1565300.0,103600.0,0.43761000000000005,0.866,0.989,0.984
9214,8.206,12.346666656,50993083.0,51.45741666666667,154.99078333333333,437970.0,437970.0,1189.728,561.15,1001.141,359800.0,99800.0,1857800.0,104200.0,0.60034,1.188,0.989,0.984
9215,9.3,13.889999988,72763622.0,59.33983333333333,162.3483,645067.0,645067.0,1336.904,561.15,1046.955,453500.0,99800.0,2282000.0,105100.0,0.88559,1.753,0.989,0.984
9216,1.138,1.543333332,4421753.0,22.363400000000002,110.32785,7045.0,7045.0,853.495,561.15,834.86,124300.00000000001,99800.0,674200.0,101899.99999999999,0.2183,0.237,0.989,0.985
9217,2.088,3.086666664,6006999.0,23.206016666666667,112.95994999999999,31159.0,31159.0,850.943,561.15,841.927,131100.0,99800.0,707600.0,102000.0,0.0,0.222,0.989,0.985
9218,3.144,4.6299999960000005,8375464.0,23.112266666666667,117.49218333333333,60308.0,60308.0,853.342,561.15,850.8199999999999,139200.0,99800.0,751900.0,102000.0,0.12093,0.239,0.989,0.985
9219,4.161,6.173333328,14718761.999999998,25.790816666666668,128.73901666666666,113747.0,113747.0,907.888,561.15,876.911,166300.0,99800.0,895299.9999999999,102299.99999999999,0.16971,0.336,0.989,0.985
9220,5.14,7.71666666,21625837.000000004,32.071983333333336,141.11236666666667,175227.0,175227.0,974.317,561.15,907.343,208800.0,99800.0,1114100.0,102600.0,0.24881,0.493,0.989,0.985
9221,6.175,9.259999992000001,29761967.999999996,38.4469,146.60371666666666,245951.0,245951.0,1041.996,561.15,937.809,251200.0,99800.0,1328800.0,103099.99999999999,0.34013,0.673,0.989,0.985
9222,7.148,10.803333324,39003852.0,44.633916666666664,151.97535000000002,332321.0,332321.0,1091.4569999999999,561.15,959.298,298400.0,99800.0,1563600.0,103600.0,0.43679,0.865,0.989,0.985
9223,8.206,12.346666656,50993306.0,51.4576,154.99793333333332,438058.0,438058.0,1188.672,561.15,1000.972,359700.0,99800.0,1855800.0,104200.0,0.59936,1.187,0.989,0.985
9224,9.3,13.889999988,72764497.0,59.339866666666666,162.36333333333332,644746.0,644746.0,1336.0300000000002,561.15,1046.798,453400.0,99800.0,2279300.0,105100.0,0.88453,1.751,0.989,0.985
9225,1.138,1.543333332,3239632.0,22.257616666666667,110.27543333333332,6682.0,6682.0,820.756,561.15,829.766,120400.0,99800.0,651500.0,101899.99999999999,0.23377,0.2,0.989,0.986
9226,2.088,3.086666664,6218387.0,23.180383333333335,112.98421666666667,30873.0,30873.0,856.294,561.15,842.672,131700.0,99800.0,711200.0,102000.0,0.0,0.23,0.989,0.986
9227,3.144,4.6299999960000005,8375534.0,23.112283333333334,117.53408333333333,60314.0,60314.0,852.552,561.15,850.6759999999999,139200.0,99800.0,751100.0,102000.0,0.12060000000000001,0.239,0.989,0.986
9228,4.161,6.173333328,14718868.0,25.790833333333335,128.77153333333334,113742.0,113742.0,907.024,561.15,876.751,166300.0,99800.0,894400.0000000001,102299.99999999999,0.16929,0.335,0.989,0.986
9229,5.14,7.71666666,21626034.0,32.07201666666666,141.12725,175226.0,175226.0,973.3629999999999,561.15,907.164,208800.0,99800.0,1113000.0,102699.99999999999,0.24825,0.491,0.989,0.986
9230,6.175,9.259999992000001,29762056.0,38.44665,146.6205,246018.0,246018.0,1040.905,561.15,937.587,251200.0,99800.0,1327400.0,103099.99999999999,0.3394,0.672,0.989,0.986
9231,7.148,10.803333324,39003197.0,44.63398333333333,151.98371666666665,332373.0,332373.0,1090.443,561.15,959.127,298300.0,99800.0,1561900.0,103600.0,0.43599,0.863,0.989,0.986
9232,8.206,12.346666656,50993449.0,51.45778333333333,155.00506666666666,437994.0,437994.0,1187.62,561.15,1000.805,359600.0,99800.0,1853700.0,104200.0,0.59838,1.185,0.989,0.986
9233,9.3,13.889999988,72766161.0,59.33981666666667,162.37845000000002,644862.0,644862.0,1335.1619999999998,561.15,1046.6419999999998,453300.00000000006,99800.0,2276600.0,105100.0,0.8834900000000001,1.749,0.989,0.986
9234,1.138,1.543333332,1976928.0,22.305083333333336,110.31743333333334,6821.0,6821.0,779.843,561.15,823.7379999999999,116100.0,99800.0,625800.0,101899.99999999999,0.19663,0.15,0.989,0.987
9235,2.088,3.086666664,6470044.0,23.137016666666668,112.99786666666667,30390.0,30390.0,863.174,561.15,843.317,132300.0,99800.0,714300.0,102000.0,0.01709,0.24,0.989,0.987
9236,3.144,4.6299999960000005,8375662.0,23.1123,117.57608333333333,60311.0,60311.0,851.763,561.15,850.5319999999999,139200.0,99800.0,750400.0,102000.0,0.12026,0.238,0.989,0.987
9237,4.161,6.173333328,14718983.999999998,25.790833333333335,128.80406666666667,113749.0,113749.0,906.1619999999999,561.15,876.592,166300.0,99800.0,893500.0,102299.99999999999,0.16887000000000002,0.334,0.989,0.987
9238,5.14,7.71666666,21626181.0,32.072050000000004,141.14211666666665,175232.0,175232.0,972.41,561.15,906.985,208700.00000000003,99800.0,1111900.0,102699.99999999999,0.2477,0.49,0.989,0.987
9239,6.175,9.259999992000001,29762103.0,38.44645,146.63728333333333,246021.0,246021.0,1039.817,561.15,937.365,251200.0,99800.0,1326100.0,103099.99999999999,0.33868000000000004,0.671,0.989,0.987
9240,7.148,10.803333324,39002714.0,44.634033333333335,151.9921,332319.0,332319.0,1089.433,561.15,958.958,298300.0,99800.0,1560200.0,103600.0,0.43518,0.862,0.989,0.987
9241,8.206,12.346666656,50993594.00000001,51.457833333333326,155.01215,437995.0,437995.0,1186.571,561.15,1000.638,359500.0,99800.0,1851700.0,104200.0,0.5974,1.183,0.989,0.987
9242,9.3,13.889999988,72766902.99999999,59.33985,162.39328333333333,645098.0,645098.0,1334.292,561.15,1046.487,453200.0,99800.0,2273900.0,105100.0,0.8824299999999999,1.747,0.989,0.987
9243,1.138,1.543333332,1497602.0,22.373533333333334,110.39003333333334,7041.0,7041.0,761.487,561.15,821.153,114300.0,99800.0,615100.0,101899.99999999999,0.16338999999999998,0.126,0.989,0.988
9244,2.088,3.086666664,6588627.0,23.111966666666667,113.02418333333333,30110.0,30110.0,866.026,561.15,843.555,132600.0,99800.0,715500.0,102000.0,0.027460000000000002,0.245,0.989,0.988
9245,3.144,4.6299999960000005,8375735.000000001,23.1123,117.61801666666666,60309.0,60309.0,850.976,561.15,850.388,139200.0,99800.0,749700.0,102000.0,0.11993000000000001,0.237,0.989,0.988
9246,4.161,6.173333328,14719036.0,25.79085,128.83655,113741.0,113741.0,905.302,561.15,876.434,166300.0,99800.0,892600.0,102299.99999999999,0.16845,0.333,0.989,0.988
9247,5.14,7.71666666,21626357.999999996,32.072066666666665,141.15698333333333,175230.0,175230.0,971.461,561.15,906.807,208700.00000000003,99800.0,1110700.0,102699.99999999999,0.24714,0.489,0.989,0.988
9248,6.175,9.259999992000001,29762142.000000004,38.44625,146.65408333333335,245939.0,245939.0,1038.731,561.15,937.144,251100.0,99800.0,1324700.0,103099.99999999999,0.33796,0.669,0.989,0.988
9249,7.148,10.803333324,39002121.0,44.634083333333336,152.00046666666668,332385.0,332385.0,1088.425,561.15,958.789,298200.0,99800.0,1558500.0,103600.0,0.43437,0.86,0.989,0.988
9250,8.206,12.346666656,50993578.0,51.45791666666666,155.0192,438082.0,438082.0,1185.525,561.15,1000.471,359500.0,99800.0,1849599.9999999998,104200.0,0.59643,1.181,0.989,0.988
9251,9.3,13.889999988,72767307.0,59.339933333333335,162.40798333333333,644747.0,644747.0,1333.4229999999998,561.15,1046.333,453099.99999999994,99800.0,2271200.0,105100.0,0.88138,1.745,0.989,0.988
9252,1.138,1.543333332,1181365.0,22.624899999999997,110.5851,7875.0,7875.0,742.659,561.15,819.382,113300.0,99800.0,608000.0,101899.99999999999,0.06816,0.098,0.989,0.989
9253,2.088,3.086666664,6504985.0,23.128016666666667,113.07513333333333,30292.0,30292.0,862.65,561.15,843.141,132400.0,99800.0,713500.0,102000.0,0.02045,0.241,0.989,0.989
9254,3.144,4.6299999960000005,8375879.999999999,23.11231666666667,117.66005,60321.0,60321.0,850.191,561.15,850.245,139200.0,99800.0,749000.0,102000.0,0.11960000000000001,0.237,0.989,0.989
9255,4.161,6.173333328,14719106.000000002,25.790866666666666,128.8691,113751.0,113751.0,904.444,561.15,876.275,166300.0,99800.0,891700.0,102299.99999999999,0.16803,0.333,0.989,0.989
9256,5.14,7.71666666,21626307.999999996,32.072116666666666,141.17176666666668,175229.0,175229.0,970.513,561.15,906.629,208700.00000000003,99800.0,1109600.0,102699.99999999999,0.24659,0.488,0.989,0.989
9257,6.175,9.259999992000001,29762178.0,38.446083333333334,146.67086666666668,245963.0,245963.0,1037.649,561.15,936.924,251100.0,99800.0,1323300.0,103099.99999999999,0.33724,0.668,0.989,0.989
9258,7.148,10.803333324,39001557.0,44.63415,152.00883333333334,332403.0,332403.0,1087.42,561.15,958.62,298100.0,99800.0,1556800.0,103600.0,0.43357,0.858,0.989,0.989
